,GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5
6622,2021\secure-iot-analysis-ecoin-platform\collector\collector.c,Dataset Download,../../Dataset Download/2021\secure-iot-analysis-ecoin-platform\collector\collector.c,"memcpy(encHead->sk,&coinIn,32);",120,1,"	}
	// copy coin into the payload headers symmetric key
	memcpy(encHead->sk,&coinIn,32);

	unsigned char *payloadHead; /** THE YING **/
"
6623,2021\secure-iot-analysis-ecoin-platform\collector\collector.c,Dataset Download,../../Dataset Download/2021\secure-iot-analysis-ecoin-platform\collector\collector.c,"memcpy(pkt->data,payloadHead,payloadHeadSize);",120,1,"	// the size of the entire message frame
	pkt->length = payloadDataSize + payloadHeadSize + SERVICE_NAME_SIZE;
	memcpy(pkt->data,payloadHead,payloadHeadSize);
	memcpy(pkt->data+payloadHeadSize,payloadData,payloadDataSize);

"
6624,2021\secure-iot-analysis-ecoin-platform\collector\collector.c,Dataset Download,../../Dataset Download/2021\secure-iot-analysis-ecoin-platform\collector\collector.c,"memcpy(pkt->data+payloadHeadSize,payloadData,payloadDataSize);",120,1,"	pkt->length = payloadDataSize + payloadHeadSize + SERVICE_NAME_SIZE;
	memcpy(pkt->data,payloadHead,payloadHeadSize);
	memcpy(pkt->data+payloadHeadSize,payloadData,payloadDataSize);

	if (send_all(c,pkt,pkt->length+PACKET_HEADER_SIZE) < 0){
"
6632,2021\Smartdoor-Lock-System-using-Fingerprint-and-Camera\Fingerprint\Adafruit-Fingerprint-Sensor-Library-master\Adafruit_Fingerprint.h,Dataset Download,../../Dataset Download/2021\Smartdoor-Lock-System-using-Fingerprint-and-Camera\Fingerprint\Adafruit-Fingerprint-Sensor-Library-master\Adafruit_Fingerprint.h,"memcpy(this->data, data, length);",120,1,"    address[3] = 0xFF;
    if (length < 64)
      memcpy(this->data, data, length);
    else
      memcpy(this->data, data, 64);
"
6633,2021\Smartdoor-Lock-System-using-Fingerprint-and-Camera\Fingerprint\Adafruit-Fingerprint-Sensor-Library-master\Adafruit_Fingerprint.h,Dataset Download,../../Dataset Download/2021\Smartdoor-Lock-System-using-Fingerprint-and-Camera\Fingerprint\Adafruit-Fingerprint-Sensor-Library-master\Adafruit_Fingerprint.h,"memcpy(this->data, data, 64);",120,1,"      memcpy(this->data, data, length);
    else
      memcpy(this->data, data, 64);
  }
  uint16_t start_code; ///< ""Wakeup"" code for packet detection
"
6634,2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,"( void ) memcpy( ( void * ) pxQueue->pcWriteTo, pvItemToQueue, ( size_t ) pxQueue->uxItemSize ); */",120,1,"	else if( xPosition == queueSEND_TO_BACK )
	{
		( void ) memcpy( ( void * ) pxQueue->pcWriteTo, pvItemToQueue, ( size_t ) pxQueue->uxItemSize ); /*lint !e961 !e418 !e9087 MISRA exception as the casts are only redundant for some ports, plus previous logic ensures a null pointer can only be passed to memcpy() if the copy size is 0.  Cast to void required by function signature and safe as no alignment requirement and copy length specified in bytes. */
		pxQueue->pcWriteTo += pxQueue->uxItemSize; /*lint !e9016 Pointer arithmetic on char types ok, especially in this use case where it is the clearest way of conveying intent. */
		if( pxQueue->pcWriteTo >= pxQueue->u.xQueue.pcTail ) /*lint !e946 MISRA exception justified as comparison of pointers is the cleanest solution. */
"
6635,2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,"( void ) memcpy( ( void * ) pxQueue->u.xQueue.pcReadFrom, pvItemToQueue, ( size_t ) pxQueue->uxItemSize ); */",120,1,"	else
	{
		( void ) memcpy( ( void * ) pxQueue->u.xQueue.pcReadFrom, pvItemToQueue, ( size_t ) pxQueue->uxItemSize ); /*lint !e961 !e9087 !e418 MISRA exception as the casts are only redundant for some ports.  Cast to void required by function signature and safe as no alignment requirement and copy length specified in bytes.  Assert checks null pointer only used when length is 0. */
		pxQueue->u.xQueue.pcReadFrom -= pxQueue->uxItemSize;
		if( pxQueue->u.xQueue.pcReadFrom < pxQueue->pcHead ) /*lint !e946 MISRA exception justified as comparison of pointers is the cleanest solution. */
"
6636,2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,"( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( size_t ) pxQueue->uxItemSize ); */",120,1,"			mtCOVERAGE_TEST_MARKER();
		}
		( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( size_t ) pxQueue->uxItemSize ); /*lint !e961 !e418 !e9087 MISRA exception as the casts are only redundant for some ports.  Also previous logic ensures a null pointer can only be passed to memcpy() when the count is 0.  Cast to void required by function signature and safe as no alignment requirement and copy length specified in bytes. */
	}
}
"
6637,2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\queue.c,"( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( unsigned ) pxQueue->uxItemSize );",120,1,"				}
				--( pxQueue->uxMessagesWaiting );
				( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( unsigned ) pxQueue->uxItemSize );

				xReturn = pdPASS;
"
6640,2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,"( void ) memcpy( ( void* ) ( &( pxStreamBuffer->pucBuffer[ xNextHead ] ) ), ( const void * ) pucData, xFirstLength ); */",120,1,"	/* Write as many bytes as can be written in the first write. */
	configASSERT( ( xNextHead + xFirstLength ) <= pxStreamBuffer->xLength );
	( void ) memcpy( ( void* ) ( &( pxStreamBuffer->pucBuffer[ xNextHead ] ) ), ( const void * ) pucData, xFirstLength ); /*lint !e9087 memcpy() requires void *. */

	/* If the number of bytes written was less than the number that could be
"
6641,2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,"( void ) memcpy( ( void * ) pxStreamBuffer->pucBuffer, ( const void * ) &( pucData[ xFirstLength ] ), xCount - xFirstLength ); */",120,1,"		/* ...then write the remaining bytes to the start of the buffer. */
		configASSERT( ( xCount - xFirstLength ) <= pxStreamBuffer->xLength );
		( void ) memcpy( ( void * ) pxStreamBuffer->pucBuffer, ( const void * ) &( pucData[ xFirstLength ] ), xCount - xFirstLength ); /*lint !e9087 memcpy() requires void *. */
	}
	else
"
6642,2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,"( void ) memcpy( ( void * ) pucData, ( const void * ) &( pxStreamBuffer->pucBuffer[ xNextTail ] ), xFirstLength ); */",120,1,"		configASSERT( xFirstLength <= xMaxCount );
		configASSERT( ( xNextTail + xFirstLength ) <= pxStreamBuffer->xLength );
		( void ) memcpy( ( void * ) pucData, ( const void * ) &( pxStreamBuffer->pucBuffer[ xNextTail ] ), xFirstLength ); /*lint !e9087 memcpy() requires void *. */

		/* If the total number of wanted bytes is greater than the number
"
6643,2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,Dataset Download,../../Dataset Download/2021\stm32-rtc-scheduler\lib\FreeRTOS\stream_buffer.c,"( void ) memcpy( ( void * ) &( pucData[ xFirstLength ] ), ( void * ) ( pxStreamBuffer->pucBuffer ), xCount - xFirstLength ); */",120,1,"			/*...then read the remaining bytes from the start of the buffer. */
			configASSERT( xCount <= xMaxCount );
			( void ) memcpy( ( void * ) &( pucData[ xFirstLength ] ), ( void * ) ( pxStreamBuffer->pucBuffer ), xCount - xFirstLength ); /*lint !e9087 memcpy() requires void *. */
		}
		else
"
6666,2021\tuya-iotos-embeded-demo-wifi-ble-smart-planter\src\plant_soc\soc_i2c.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-demo-wifi-ble-smart-planter\src\plant_soc\soc_i2c.c,"memcpy(&g_i2c_gpio, i2c_pin, SIZEOF(i2c_pin_t));",120,1,"    
    memset(&g_i2c_gpio, 0, SIZEOF(i2c_pin_t));
    memcpy(&g_i2c_gpio, i2c_pin, SIZEOF(i2c_pin_t));

    i2c_init_flag = TRUE;
"
6680,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,"memcpy(temp_value, p_start, len);",120,1,"        }
        
        memcpy(temp_value, p_start, len);
        temp_value[len] = '\0';

"
6681,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,"memcpy(g_json_table[i].value, &temp, dec_len);",120,1,"            dec_len = tuya_light_tool_str_to_dec(temp_value, len, &temp);     

            memcpy(g_json_table[i].value, &temp, dec_len);
        } else {
    #if ((LIGHT_CFG_ENABLE_GAMMA == 1) & (LIGHT_CFG_GAMMA_CAL == 0))
"
6683,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,"memcpy(&sg_device_cfg, p_config, SIZEOF(device_config_t));",120,1,"    _device_cfg_data_init();

    memcpy(&sg_device_cfg, p_config, SIZEOF(device_config_t));

    sg_oem_config_load_flag = TRUE;
"
6684,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,"memcpy(p_json_ver, sg_device_cfg.Jsonver, SIZEOF(sg_device_cfg.Jsonver));",120,1,"    CHECK_LOAD_FINISH();

    memcpy(p_json_ver, sg_device_cfg.Jsonver, SIZEOF(sg_device_cfg.Jsonver));
    
    return LIGHT_OK;
"
6685,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,"memcpy(p_category, sg_device_cfg.category, 5);",120,1,"    CHECK_LOAD_FINISH();

    memcpy(p_category, sg_device_cfg.category, 5);
    
    return LIGHT_OK;
"
6686,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\common\device_config_load.c,"memcpy(p_module, &sg_device_cfg.module[0], strlen(sg_device_cfg.module));",120,1,"    *p_len = strlen(sg_device_cfg.module);

    memcpy(p_module, &sg_device_cfg.module[0], strlen(sg_device_cfg.module));

    return LIGHT_OK;
"
6702,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(sg_light_ctrl_data.scene, SCENE_DATA_DEFAULT_C, strlen(SCENE_DATA_DEFAULT_C));",120,1,"    switch (sg_light_cfg_data.light_way) {
        case LIGHT_C:
            memcpy(sg_light_ctrl_data.scene, SCENE_DATA_DEFAULT_C, strlen(SCENE_DATA_DEFAULT_C));
            break;

"
6703,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(sg_light_ctrl_data.scene, SCENE_DATA_DEFAULT_CW, strlen(SCENE_DATA_DEFAULT_CW));",120,1,"
        case LIGHT_CW:
            memcpy(sg_light_ctrl_data.scene, SCENE_DATA_DEFAULT_CW, strlen(SCENE_DATA_DEFAULT_CW));
            break;

"
6704,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(sg_light_ctrl_data.scene, SCENE_DATA_DEFAULT_RGB, strlen(SCENE_DATA_DEFAULT_RGB));",120,1,"
        case LIGHT_RGB:
            memcpy(sg_light_ctrl_data.scene, SCENE_DATA_DEFAULT_RGB, strlen(SCENE_DATA_DEFAULT_RGB));
            break;

"
6708,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_cfg_data, config_data, SIZEOF(light_ctrl_cfg_t));",120,1,"
    memset(&sg_light_cfg_data, 0, SIZEOF(light_ctrl_cfg_t));
    memcpy(&sg_light_cfg_data, config_data, SIZEOF(light_ctrl_cfg_t));
    memset(&sg_light_ctrl_handle, 0, SIZEOF(light_ctrl_handle_t));

"
6712,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_data.scene, &app_data.scene, SIZEOF(app_data.scene));",120,1,"        sg_light_ctrl_data.color_origin.value = app_data.color_origin.value;
        strcpy((CHAR_T*)&sg_light_ctrl_data.color_origin.color_str, (CHAR_T*)&app_data.color_origin.color_str);
        memcpy(&sg_light_ctrl_data.scene, &app_data.scene, SIZEOF(app_data.scene));
        sg_light_ctrl_data.scene_first_set = TRUE;
        sg_light_ctrl_data.countdown = 0;
"
6715,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_data.color_origin, color_origin, SIZEOF(color_origin_t));",120,1,"    //as exist realtime control dp, the ightCtrlData.color will equal to the control data
    if (color_origin != NULL) {
        memcpy(&sg_light_ctrl_data.color_origin, color_origin, SIZEOF(color_origin_t));    //must save the origin data 
    }

"
6716,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_data.color, color, SIZEOF(color_rgb_t));",120,1,"    }

    memcpy(&sg_light_ctrl_data.color, color, SIZEOF(color_rgb_t));

    tuya_light_ctrl_data_rgb_response(color_origin);
"
6719,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(original_color, &sg_light_ctrl_data.color_origin, SIZEOF(color_origin_t));",120,1,"
    PR_DEBUG(""color original %s"", sg_light_ctrl_data.color_origin.color_str);
    memcpy(original_color, &sg_light_ctrl_data.color_origin, SIZEOF(color_origin_t));

    return LIGHT_OK;
"
6722,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_handle.current_val, &sg_light_ctrl_handle.target_val, SIZEOF(sg_light_ctrl_handle.target_val));",120,1,"
        case SCENE_JUMP:
            memcpy(&sg_light_ctrl_handle.current_val, &sg_light_ctrl_handle.target_val, SIZEOF(sg_light_ctrl_handle.target_val));

            ret = tuya_light_set_rgbcw(sg_light_ctrl_handle.current_val.red, sg_light_ctrl_handle.current_val.green, sg_light_ctrl_handle.current_val.blue, \
"
6724,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_handle.current_val, &sg_light_ctrl_handle.target_val, SIZEOF(bright_data_t));",120,1,"
        //make sure current value = target value
        memcpy(&sg_light_ctrl_handle.current_val, &sg_light_ctrl_handle.target_val, SIZEOF(bright_data_t));
        if (ret != OPRT_OK) {
                PR_ERR(""Light ctrl turn on set RGBCW error!"");
"
6725,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_data.color_origin, &(extend_data->color_origin), SIZEOF(color_origin_t));",120,1,"        sg_light_ctrl_data.mode = COLOR_MODE;    //change mode to color mode

        memcpy(&sg_light_ctrl_data.color_origin, &(extend_data->color_origin), SIZEOF(color_origin_t));    //must save the origin data

        memcpy(&sg_light_ctrl_data.color, &(extend_data->color), SIZEOF(color_rgb_t));
"
6726,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&sg_light_ctrl_data.color, &(extend_data->color), SIZEOF(color_rgb_t));",120,1,"        memcpy(&sg_light_ctrl_data.color_origin, &(extend_data->color_origin), SIZEOF(color_origin_t));    //must save the origin data

        memcpy(&sg_light_ctrl_data.color, &(extend_data->color), SIZEOF(color_rgb_t));

        if (active_immed) {
"
6732,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&music_ctrl_data, &sg_light_ctrl_data, SIZEOF(light_ctrl_data_t));",120,1,"            light_ctrl_data_t music_ctrl_data;
            memset(&music_ctrl_data, 0, sizeof(light_ctrl_data_t));
            memcpy(&music_ctrl_data, &sg_light_ctrl_data, SIZEOF(light_ctrl_data_t));     //make sure music mode restart as red color

            music_ctrl_data.color.red = CTRL_RGB_BRIGHT_VALUE_MAX;
"
6741,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_control.c,"memcpy(&save_data.scene, &sg_light_ctrl_data.scene, SIZEOF(sg_light_ctrl_data.scene));",120,1,"    save_data.color_origin.value  = sg_light_ctrl_data.color_origin.value;
    strcpy((CHAR_T*)&save_data.color_origin.color_str, (CHAR_T*)&sg_light_ctrl_data.color_origin.color_str);
    memcpy(&save_data.scene, &sg_light_ctrl_data.scene, SIZEOF(sg_light_ctrl_data.scene));

#if 0
"
6747,2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_prod.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\apps\tuya_demo_light_pwm\src\light_app\light_prod.c,"memcpy(s_aging_time_list, target_time[light_num], 3 * (SIZEOF(UCHAR_T)));",120,1,"
        light_num = sg_prod_config_data.light_way - 1;     //attention: light way range from 1 to 5!
        memcpy(s_aging_time_list, target_time[light_num], 3 * (SIZEOF(UCHAR_T)));

        PR_NOTICE(""Aging time C --> %d W --> %d RGB --> %d"", s_aging_time_list[0], s_aging_time_list[1], s_aging_time_list[2]);
"
